,epoch,accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives,traintime
119,119,1.0,0.0,0.0,4.0444749060952745e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3113157451152801,0.990899920463562,0.9994900822639464,341.0,1960.0,102.79715579999902
120,120,1.0,0.0,0.0,3.2881729339351295e-07,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.3051840662956238,0.9914011359214784,0.9994900822639464,342.0,1960.0,101.73192759999984
121,121,1.0,0.0,0.0,2.921717623394216e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3201649785041809,0.990899920463562,0.9994900822639464,341.0,1960.0,101.78986140000052
122,122,1.0,0.0,0.0,2.2082743100781957e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3276853561401367,0.990899920463562,0.9994900822639464,341.0,1960.0,102.86171359999935
123,123,1.0,0.0,0.0,2.006938331078345e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3353302180767059,0.990899920463562,0.9994900822639464,341.0,1960.0,103.61617959999967
124,124,1.0,0.0,0.0,1.6400703373165018e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3372936248779297,0.990899920463562,0.9994900822639464,341.0,1960.0,103.73571850000008
125,125,1.0,0.0,0.0,1.1880497652327905e-07,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.3356028795242309,0.9914011359214784,0.9994900822639464,342.0,1960.0,103.13090170000032
126,126,1.0,0.0,0.0,1.1050909165533085e-07,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3477680385112762,0.990899920463562,0.9994900822639464,341.0,1960.0,103.76977240000087
127,127,1.0,0.0,0.0,9.651889598671914e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3594430685043335,0.990899920463562,0.9994900822639464,341.0,1960.0,103.82402759999968
128,128,1.0,0.0,0.0,9.475154882920833e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3631846904754638,0.990899920463562,0.9994900822639464,341.0,1960.0,104.09621700000025
129,129,1.0,0.0,0.0,6.751157854978375e-08,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.36237633228302,0.9914011359214784,0.9994900822639464,342.0,1960.0,103.74721689999933
130,130,1.0,0.0,0.0,6.046643363788462e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3678091466426849,0.990899920463562,0.9994900822639464,341.0,1960.0,103.83182780000061
131,131,1.0,0.0,0.0,5.528828950218667e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3779753744602203,0.990899920463562,0.9994900822639464,341.0,1960.0,104.35722329999953
132,132,1.0,0.0,0.0,4.8375980554737914e-08,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.3709732890129089,0.9914011359214784,0.9994900822639464,342.0,1960.0,104.60192989999996
133,133,1.0,0.0,0.0,3.6975414730022755e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3745118379592895,0.990899920463562,0.9994900822639464,341.0,1960.0,100.46152209999855
134,134,1.0,0.0,0.0,3.349713750822048e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3842537701129913,0.990899920463562,0.9994900822639464,341.0,1960.0,99.30643939999936
135,135,1.0,0.0,0.0,2.6142146225538454e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.3908948302268982,0.990899920463562,0.9994900822639464,341.0,1960.0,99.32017259999884
136,136,1.0,0.0,0.0,2.508777363630088e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4002423584461212,0.990899920463562,0.9994900822639464,341.0,1960.0,99.29281640000045
137,137,1.0,0.0,0.0,1.9828650721365196e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4019066989421844,0.990899920463562,0.9994900822639464,341.0,1960.0,99.32359739999993
138,138,1.0,0.0,0.0,1.7617395542401937e-08,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4002707302570343,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.41095759999916
139,139,1.0,0.0,0.0,1.6342516673262253e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4173288941383362,0.990899920463562,0.9994900822639464,341.0,1960.0,99.40289750000011
140,140,1.0,0.0,0.0,1.3716440427913312e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4206866323947906,0.990899920463562,0.9994900822639464,341.0,1960.0,99.50734759999978
141,141,1.0,0.0,0.0,1.2178244190863552e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4230538308620453,0.990899920463562,0.9994900822639464,341.0,1960.0,99.16123019999941
142,142,1.0,0.0,0.0,1.0117695126155013e-08,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4299190938472748,0.990899920463562,0.9994900822639464,341.0,1960.0,99.31322179999916
143,143,1.0,0.0,0.0,9.203779960387236e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4302225708961487,0.990899920463562,0.9994900822639464,341.0,1960.0,99.44258999999875
144,144,1.0,0.0,0.0,8.323853606384546e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4433829486370086,0.990899920463562,0.9994900822639464,341.0,1960.0,99.3955332000005
145,145,1.0,0.0,0.0,6.661743157110322e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4406853914260864,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.31475519999913
146,146,1.0,0.0,0.0,5.650981460547655e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4444324970245361,0.990899920463562,0.9994900822639464,341.0,1960.0,99.42305529999976
147,147,1.0,0.0,0.0,5.4985522801587194e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4430522918701172,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.33033679999971
148,148,1.0,0.0,0.0,4.518943441667034e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4543043971061706,0.990899920463562,0.9994900822639464,341.0,1960.0,99.34554469999966
149,149,1.0,0.0,0.0,4.162164390919543e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4574934840202331,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.3130086000001
150,150,1.0,0.0,0.0,3.724377251046462e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.461095780134201,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.46150789999956
151,151,1.0,0.0,0.0,2.986034752794353e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4734472334384918,0.990899920463562,0.9994900822639464,341.0,1960.0,99.30068249999931
152,152,1.0,0.0,0.0,2.92519297673266e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4749593138694763,0.990899920463562,0.9994900822639464,341.0,1960.0,99.52411240000038
153,153,1.0,0.0,0.0,2.6878785863715393e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4791753888130188,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.38070240000161
154,154,1.0,0.0,0.0,2.255993170052761e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4795538485050201,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.3965532000002
155,155,1.0,0.0,0.0,1.9577697241146552e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4864550828933716,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.38039040000149
156,156,1.0,0.0,0.0,1.826995332798731e-09,1.0,1.0,1436.0,7843.0,0.9918103218078612,1.0,18.0,0.4927985966205597,0.990899920463562,0.9994900822639464,341.0,1960.0,99.46483700000135
157,157,1.0,0.0,0.0,1.561906159963655e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.4878549575805664,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.56549729999824
158,158,1.0,0.0,0.0,1.4605133769052259e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.489389419555664,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.46805810000114
159,159,1.0,0.0,0.0,1.2348768674286248e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.5009922981262207,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.36517470000035
160,160,1.0,0.0,0.0,1.2838978769025287e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.5045269727706909,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.46927119999964
161,161,1.0,0.0,0.0,1.0147233053814375e-09,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.5010762810707092,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.39388510000208
162,162,1.0,0.0,0.0,9.560352509652148e-10,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.509998619556427,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.47355139999854
163,163,1.0,0.0,0.0,9.012942614461393e-10,1.0,1.0,1436.0,7843.0,0.992241382598877,1.0,17.0,0.5129453539848328,0.9914011359214784,0.9994900822639464,342.0,1960.0,99.43976099999782
164,164,1.0,0.0,0.0,8.079583668774147e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5104137063026428,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.4683793999975
165,165,1.0,0.0,0.0,7.622129594153647e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5163392424583435,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.52559490000203
166,166,1.0,0.0,0.0,6.163511367951456e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5198745727539062,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.75749490000089
167,167,1.0,0.0,0.0,6.004198804809845e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5192340612411499,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.42755589999797
168,168,1.0,0.0,0.0,5.411291970069954e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5221759676933289,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.7389224000035
169,169,1.0,0.0,0.0,4.770918105023725e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5317131876945496,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.50639109999975
170,170,1.0,0.0,0.0,4.969545885913361e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.531276285648346,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.43651749999844
171,171,1.0,0.0,0.0,4.1844117060207964e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5340017676353455,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.39034249999895
172,172,1.0,0.0,0.0,4.1045969401132254e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5375596284866333,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.46426049999718
173,173,1.0,0.0,0.0,3.7055178370160036e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.541109561920166,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.40624839999873
174,174,1.0,0.0,0.0,3.4695060713296755e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5423424243927002,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.47614410000097
175,175,1.0,0.0,0.0,3.2345373601749827e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5421004891395569,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.49242080000113
176,176,1.0,0.0,0.0,2.9736496598431467e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5431315898895264,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.63159100000121
177,177,1.0,0.0,0.0,2.785032482410798e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5458073019981384,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.53114939999796
178,178,1.0,0.0,0.0,2.68958688653953e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5449533462524414,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.49198230000184
179,179,1.0,0.0,0.0,2.3857762987411485e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5448930859565735,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.37621189999845
180,180,1.0,0.0,0.0,2.2960254530968166e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5485293865203857,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.36584299999959
181,181,1.0,0.0,0.0,2.1424841067929634e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5508679151535034,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.22885799999858
182,182,1.0,0.0,0.0,1.9699046560628372e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5469019412994385,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.21667619999789
183,183,1.0,0.0,0.0,1.958620071684791e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5512800812721252,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.16592609999861
184,184,1.0,0.0,0.0,1.8516536914869874e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5481470823287964,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.0549233999991
185,185,1.0,0.0,0.0,1.7855171507985546e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5507364869117737,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.13722419999976
186,186,1.0,0.0,0.0,1.70401290300326e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5520097017288208,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.93334280000272
187,187,1.0,0.0,0.0,1.633049251381635e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5541693568229675,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.95932479999829
188,188,1.0,0.0,0.0,1.5423932964164775e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5577227473258972,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.95902299999943
189,189,1.0,0.0,0.0,1.4678759596709054e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5566988587379456,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.8665245000011
190,190,1.0,0.0,0.0,1.4284201599323862e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.55881667137146,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.89696340000228
191,191,1.0,0.0,0.0,1.3750828253833447e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5582298040390015,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.91124610000043
192,192,1.0,0.0,0.0,1.3380825614195402e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5619145631790161,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.79410370000187
193,193,1.0,0.0,0.0,1.2202303056874086e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5603066682815552,0.9919028282165528,0.9994900822639464,343.0,1960.0,99.00342340000134
194,194,1.0,0.0,0.0,1.1928058540888742e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.564704418182373,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.94839250000223
195,195,1.0,0.0,0.0,1.1746177641658306e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5654738545417786,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.91664339999988
196,196,1.0,0.0,0.0,1.0908393632824698e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5635489225387573,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.90547719999813
197,197,1.0,0.0,0.0,1.0933251526346055e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5622159242630005,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.8626531000009
198,198,1.0,0.0,0.0,1.0339109429713388e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5608204007148743,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.98803340000086
199,199,1.0,0.0,0.0,1.0305576531033367e-10,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5724998712539673,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.89937429999918
200,200,1.0,0.0,0.0,9.583484006370212e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5716249942779541,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.88443809999808
201,201,1.0,0.0,0.0,9.432712250179164e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.569561779499054,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.95688449999943
202,202,1.0,0.0,0.0,9.285669455572075e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5695428848266602,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.90060359999916
203,203,1.0,0.0,0.0,8.896014480619384e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5705602169036865,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.86163619999934
204,204,1.0,0.0,0.0,8.823649449984927e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5732608437538147,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.93063970000003
205,205,1.0,0.0,0.0,8.245972654696843e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5740349292755127,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.81720730000234
206,206,1.0,0.0,0.0,8.461936706893879e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5739385485649109,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.75904580000133
207,207,1.0,0.0,0.0,8.073424567767161e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5721921324729919,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.86866559999908
208,208,1.0,0.0,0.0,8.276036106424911e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5739845037460327,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.84871339999881
209,209,1.0,0.0,0.0,7.867968776498202e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.575929582118988,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.91515480000089
210,210,1.0,0.0,0.0,8.004894663793394e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5782891511917114,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.87543879999794
211,211,1.0,0.0,0.0,7.459478867932745e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5777603983879089,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.820021800002
212,212,1.0,0.0,0.0,7.82718959091433e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5815662145614624,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.92061929999909
213,213,1.0,0.0,0.0,7.017294384459305e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5753185749053955,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.88571510000111
214,214,1.0,0.0,0.0,7.229209592063413e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5777935981750488,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.76628390000042
215,215,1.0,0.0,0.0,7.261249240775314e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5801133513450623,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.76966230000107
216,216,1.0,0.0,0.0,7.151817332795574e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5779138803482056,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.85854570000083
217,217,1.0,0.0,0.0,6.827890336458253e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5805073976516724,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.88201349999872
218,218,1.0,0.0,0.0,6.782360090218376e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5783810019493103,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.86070459999974
219,219,1.0,0.0,0.0,6.655486578521774e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5758354663848877,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.66656420000072
220,220,1.0,0.0,0.0,6.415876163679002e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5787377953529358,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.89800130000003
221,221,1.0,0.0,0.0,6.273001562639989e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5752308964729309,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.83970699999918
222,222,1.0,0.0,0.0,6.508704686325473e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5823331475257874,0.9919028282165528,0.9994900822639464,343.0,1960.0,98.8635766999978
223,223,1.0,0.0,0.0,6.201452545928632e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.585500955581665,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.59898449999673
224,224,1.0,0.0,0.0,5.979562678337658e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5817444920539856,0.9919028282165528,0.9994900822639464,343.0,1960.0,105.3602964999991
225,225,1.0,0.0,0.0,5.951029946604791e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5787134766578674,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.56802369999787
226,226,1.0,0.0,0.0,6.164627142091206e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5823767185211182,0.9919028282165528,0.9994900822639464,343.0,1960.0,102.7669962
227,227,1.0,0.0,0.0,6.102167382504575e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.579531729221344,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.95020509999813
228,228,1.0,0.0,0.0,6.07276590125494e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.584040641784668,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.86492400000134
229,229,1.0,0.0,0.0,6.034790028808246e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.582594096660614,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.5688891000027
230,230,1.0,0.0,0.0,5.845294387407661e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5865072011947632,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.67320050000126
231,231,1.0,0.0,0.0,5.703410313473434e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5838304758071899,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.16861499999868
232,232,1.0,0.0,0.0,5.58563334474016e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5819011926651001,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.21679890000087
233,233,1.0,0.0,0.0,5.687727719361213e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5865875482559204,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.98756660000072
234,234,1.0,0.0,0.0,5.745782322152948e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5832998752593994,0.9919028282165528,0.9994900822639464,343.0,1960.0,109.46495800000048
235,235,1.0,0.0,0.0,5.830325805478154e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5814291834831238,0.9919028282165528,0.9994900822639464,343.0,1960.0,114.17591639999955
236,236,1.0,0.0,0.0,5.7543723258612893e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5856660008430481,0.9919028282165528,0.9994900822639464,343.0,1960.0,110.35290990000067
237,237,1.0,0.0,0.0,5.5370746182559216e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.583166241645813,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.06110669999907
238,238,1.0,0.0,0.0,5.6681170174099904e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5837166905403137,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.10640149999745
239,239,1.0,0.0,0.0,5.241778539000208e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5819591879844666,0.9919028282165528,0.9994900822639464,343.0,1960.0,100.19001130000106
240,240,1.0,0.0,0.0,5.4802336280079793e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5871222019195557,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.41199330000018
241,241,1.0,0.0,0.0,5.132463551382749e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5847616791725159,0.9919028282165528,0.9994900822639464,343.0,1960.0,105.37579089999781
242,242,1.0,0.0,0.0,5.073364645058476e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5838108658790588,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.7789737000021
243,243,1.0,0.0,0.0,5.2179090909154624e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5819000005722046,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.3896584000031
244,244,1.0,0.0,0.0,5.190061921900302e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5869142413139343,0.9919028282165528,0.9994900822639464,343.0,1960.0,102.01199120000092
245,245,1.0,0.0,0.0,5.0924386235662305e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5851706862449646,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.47272619999785
246,246,1.0,0.0,0.0,5.03569581866703e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5834819674491882,0.9919028282165528,0.9994900822639464,343.0,1960.0,104.06002179999996
247,247,1.0,0.0,0.0,5.1531116179726055e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5823276042938232,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.83557160000055
248,248,1.0,0.0,0.0,5.0847492882866157e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5875605344772339,0.9919028282165528,0.9994900822639464,343.0,1960.0,103.81187110000246
249,249,1.0,0.0,0.0,4.951036802758324e-11,1.0,1.0,1436.0,7843.0,0.9926724433898926,1.0,16.0,0.5860093832015991,0.9919028282165528,0.9994900822639464,343.0,1960.0,105.06393989999924
